Names,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma,SpectralContrast,Tonnetz,ZeroCrossingRate,RMSEnergy,LogMelFilterbank_1,LogMelFilterbank_2,LogMelFilterbank_3,LogMelFilterbank_4,LogMelFilterbank_5,LogMelFilterbank_6,LogMelFilterbank_7,LogMelFilterbank_8,LogMelFilterbank_9,LogMelFilterbank_10,LogMelFilterbank_11,LogMelFilterbank_12,LogMelFilterbank_13,LogMelFilterbank_14,LogMelFilterbank_15,LogMelFilterbank_16,LogMelFilterbank_17,LogMelFilterbank_18,LogMelFilterbank_19,LogMelFilterbank_20,LogMelFilterbank_21,LogMelFilterbank_22,LogMelFilterbank_23,LogMelFilterbank_24,LogMelFilterbank_25,LogMelFilterbank_26,LogMelFilterbank_27,LogMelFilterbank_28,LogMelFilterbank_29,LogMelFilterbank_30,RASTA-PLP
Pratham,-446.1678161621094,118.473876953125,18.739627838134766,16.836793899536133,39.183502197265625,14.672672271728516,-18.390241622924805,-6.032313346862793,1.9882197380065918,1.4215917587280273,7.9791579246521,-0.8705036640167236,-10.928631782531738,0.46038777,19.163757443911248,0.00218437378010952,0.05913641060034803,0.028007964,-10.560558319091797,-13.312198638916016,-17.876312255859375,-18.6882266998291,-22.88213348388672,-28.40509605407715,-32.834354400634766,-33.790687561035156,-39.512489318847656,-40.93527603149414,-38.059791564941406,-33.593265533447266,-32.612430572509766,-29.975709915161133,-31.905847549438477,-40.172237396240234,-37.1017951965332,-38.46806716918945,-45.05073928833008,-51.62459182739258,-53.959442138671875,-54.01509094238281,-51.2630500793457,-48.214019775390625,-49.52687072753906,-49.76072692871094,-54.21464157104492,-49.86149215698242,-50.84584045410156,-53.232852935791016,0.9316100697192513
Pratham,-444.587890625,122.07174682617188,16.4271240234375,18.482839584350586,34.58857727050781,8.6003999710083,-16.761945724487305,-1.7670847177505493,-2.553535223007202,-3.4505527019500732,9.695096015930176,-1.861170768737793,-11.987746238708496,0.45749092,19.082133242835138,0.0038825289061185414,0.05612062246229698,0.026412066,-11.243424415588379,-13.645759582519531,-17.03533363342285,-16.828989028930664,-23.02739906311035,-28.118389129638672,-31.649173736572266,-31.742855072021484,-37.956634521484375,-39.195003509521484,-36.88751983642578,-34.504356384277344,-34.977848052978516,-32.890201568603516,-32.67051696777344,-40.389892578125,-37.470184326171875,-37.954185485839844,-41.78285598754883,-50.342708587646484,-53.43296813964844,-55.295799255371094,-51.30500030517578,-47.918949127197266,-49.9117317199707,-49.79863357543945,-54.95944595336914,-52.02025604248047,-51.98316955566406,-53.676876068115234,0.945595488857363
Pratham,-457.62115478515625,101.2234115600586,13.62524700164795,17.221088409423828,58.22307205200195,26.421127319335938,-12.5731201171875,-8.354962348937988,-3.016552209854126,-1.626875638961792,11.412553787231445,3.5164496898651123,-18.215879440307617,0.46266404,18.897219640417916,-0.010245050588685724,0.08481366009280743,0.025308445,-10.471416473388672,-13.73498249053955,-17.871732711791992,-22.223970413208008,-28.266382217407227,-34.99382019042969,-38.55177688598633,-38.67025375366211,-45.77683639526367,-43.61259078979492,-35.680049896240234,-31.19832992553711,-30.514095306396484,-28.487396240234375,-31.952415466308594,-40.47720718383789,-36.131961822509766,-37.276493072509766,-43.48500061035156,-53.409568786621094,-53.71416091918945,-53.715763092041016,-50.67361831665039,-48.85361862182617,-50.132266998291016,-51.17875289916992,-51.21525192260742,-47.91427993774414,-48.43092346191406,-49.595394134521484,0.954294745460096
Pratham,-494.28033447265625,79.66134643554688,16.490177154541016,22.022729873657227,44.008697509765625,15.690622329711914,-1.13003408908844,6.554045677185059,0.9034087061882019,-0.80593341588974,5.485724925994873,4.600745677947998,-6.198639869689941,0.5301147,17.859080468645043,-0.003742239279667661,0.057375879132830626,0.01721326,-14.167153358459473,-21.260318756103516,-28.60636329650879,-30.490007400512695,-36.4077033996582,-41.951358795166016,-44.78752136230469,-45.23871612548828,-47.19746780395508,-46.180240631103516,-43.946372985839844,-41.36159133911133,-40.93376541137695,-40.01460266113281,-41.707584381103516,-44.030601501464844,-40.13479232788086,-41.176307678222656,-48.55595779418945,-52.98897933959961,-54.931095123291016,-56.528385162353516,-55.897117614746094,-53.95339584350586,-54.412967681884766,-54.80624771118164,-54.401573181152344,-52.6714973449707,-52.52846908569336,-53.67871856689453,0.9657084602010627
Pratham,-412.366943359375,114.39105987548828,16.62534523010254,15.0142183303833,36.28931427001953,13.66999626159668,-0.2991946339607239,2.042569875717163,-9.46037483215332,-8.780020713806152,3.704648494720459,1.5580394268035889,-12.117852210998535,0.4183317,19.502661409278883,-0.0005724750652470121,0.0579106094112529,0.034543052,-8.677867889404297,-10.167834281921387,-12.654794692993164,-16.321645736694336,-23.99785614013672,-29.43025779724121,-31.982553482055664,-32.64704513549805,-34.694087982177734,-33.991539001464844,-29.134721755981445,-28.630727767944336,-31.871601104736328,-33.02766036987305,-34.33639144897461,-39.06464767456055,-32.359886169433594,-31.61634635925293,-42.900638580322266,-45.00078582763672,-47.63691711425781,-53.545413970947266,-51.39657211303711,-49.43631362915039,-50.55241394042969,-50.35968017578125,-50.8921012878418,-49.315345764160156,-49.10067367553711,-50.237152099609375,0.891961655199499
Pratham,-433.688232421875,80.9674301147461,11.712981224060059,26.441383361816406,46.812591552734375,19.932809829711914,3.625211238861084,1.2157812118530273,-10.223995208740234,-4.332302570343018,11.385824203491211,4.084995269775391,-9.760278701782227,0.45590293,18.343119867635668,0.0049895144873220235,0.09224210593097448,0.028583,-11.154644012451172,-14.352960586547852,-20.11436653137207,-23.1452693939209,-30.363393783569336,-35.69384002685547,-40.00969314575195,-40.8555793762207,-42.7840690612793,-40.226463317871094,-33.53516387939453,-31.74732208251953,-32.5170783996582,-34.124725341796875,-36.33395004272461,-40.05938720703125,-33.778236389160156,-32.548770904541016,-40.252445220947266,-42.42314529418945,-45.16017150878906,-50.15290832519531,-48.116455078125,-46.633270263671875,-47.41148376464844,-47.60907745361328,-48.31589889526367,-46.533172607421875,-46.0562858581543,-46.37623596191406,0.9242111090276703
Pratham,-468.2556457519531,91.10108947753906,16.302165985107422,15.733434677124023,40.54429244995117,15.86858081817627,-0.3362422585487366,4.228858470916748,0.4643275737762451,-1.5723756551742554,8.470222473144531,4.035022735595703,-8.493513107299805,0.5364911,18.198724017774577,-0.005572436989720161,0.06612755582946636,0.025166333,-12.049888610839844,-18.010360717773438,-24.776185989379883,-26.10118865966797,-32.815242767333984,-37.992431640625,-39.42924499511719,-39.647117614746094,-42.803497314453125,-42.92716979980469,-38.47245407104492,-36.4987678527832,-37.44831848144531,-37.784488677978516,-40.5804328918457,-42.460411071777344,-39.183998107910156,-39.1693000793457,-46.93244552612305,-49.77531051635742,-51.8687629699707,-54.7955322265625,-53.23204040527344,-51.710391998291016,-52.1995849609375,-51.59503173828125,-52.427249908447266,-51.228023529052734,-50.84219741821289,-50.55401611328125,0.927784446328421
Pratham,-478.8385314941406,99.42372131347656,13.730626106262207,20.165712356567383,44.06290054321289,19.23210906982422,-0.42401987314224243,0.2882348299026489,-2.795839786529541,-0.9049579501152039,12.019216537475586,5.136119365692139,-8.136433601379395,0.507152,18.246728240927442,-0.0017783431002819814,0.04700754966647332,0.020397006,-12.265084266662598,-17.807334899902344,-23.955596923828125,-26.50297737121582,-31.85455322265625,-37.23637008666992,-41.142520904541016,-41.26042175292969,-44.68539810180664,-44.09282684326172,-37.38930892944336,-35.005226135253906,-36.306400299072266,-37.056827545166016,-40.34160614013672,-42.80220031738281,-39.442806243896484,-39.424903869628906,-47.60811996459961,-51.219085693359375,-53.10806655883789,-55.98519515991211,-54.46392059326172,-54.22321319580078,-54.89045333862305,-53.44552993774414,-55.319580078125,-55.279022216796875,-53.392723083496094,-53.1809196472168,0.9627153608522325
Pratham,-452.58721923828125,106.996826171875,22.00185203552246,15.452339172363281,42.201316833496094,15.024316787719727,-1.5994114875793457,-0.5433588027954102,-5.890917778015137,-3.318230152130127,8.731658935546875,3.360752820968628,-11.030462265014648,0.48463133,18.581650254888817,-0.004085714749752413,0.07952413536832946,0.026896238,-10.541817665100098,-13.6342191696167,-18.088380813598633,-20.149919509887695,-28.192672729492188,-32.390411376953125,-35.80202102661133,-35.985504150390625,-40.6298713684082,-40.20460510253906,-34.28730773925781,-32.644805908203125,-34.793399810791016,-35.060447692871094,-38.87512969970703,-41.026790618896484,-38.126712799072266,-38.226844787597656,-45.82319641113281,-49.38679122924805,-50.92799758911133,-55.267887115478516,-52.86800003051758,-52.806480407714844,-53.02116394042969,-52.52577590942383,-52.78959655761719,-51.24819564819336,-49.32744598388672,-49.394596099853516,0.9370003874336014
Pratham,-404.4276123046875,129.1355743408203,8.627997398376465,6.359471321105957,40.40021514892578,11.092912673950195,-8.679520606994629,-3.124337911605835,-7.795065402984619,-5.633871555328369,6.56608247756958,0.5633196830749512,-11.207670211791992,0.41171315,19.10380331060926,-0.0011419123098837822,0.07886818445475638,0.03166041,-9.38308334350586,-9.571091651916504,-13.11260986328125,-14.08663272857666,-19.30814552307129,-25.595508575439453,-28.66255760192871,-28.22573471069336,-32.69472885131836,-32.19398880004883,-26.950632095336914,-26.419042587280273,-27.545270919799805,-26.4666805267334,-30.652847290039062,-34.642669677734375,-31.44435691833496,-31.713483810424805,-41.54024124145508,-45.75885009765625,-47.88148498535156,-53.97164535522461,-50.79509735107422,-50.56571578979492,-50.04392623901367,-48.89674377441406,-51.190799713134766,-50.007930755615234,-47.99414825439453,-48.467681884765625,0.9158283139887394
Pratham,-437.41143798828125,114.42249298095703,16.283248901367188,24.48794174194336,40.301414489746094,11.483881950378418,-3.9924702644348145,-2.3199148178100586,-8.07410717010498,-5.823136806488037,5.668667316436768,3.575566291809082,-6.3983917236328125,0.436143,18.518087855895757,0.006235829965403569,0.05953405959976798,0.023382917,-9.59181022644043,-11.679354667663574,-16.070755004882812,-17.93400764465332,-23.676828384399414,-30.273279190063477,-34.83135223388672,-35.21608352661133,-40.12466049194336,-37.632633209228516,-32.78251647949219,-33.24717712402344,-34.72736358642578,-33.24662780761719,-36.00885009765625,-38.2641716003418,-34.313865661621094,-35.828922271728516,-43.44087219238281,-45.91897964477539,-48.833335876464844,-54.325984954833984,-52.36188507080078,-52.87576675415039,-53.56022644042969,-52.126373291015625,-54.15766906738281,-53.71516036987305,-52.08226776123047,-52.269493103027344,0.9598724547916355
Pratham,-550.99755859375,71.94062042236328,17.91197395324707,21.1083984375,45.072288513183594,24.43813705444336,6.019862651824951,5.740666389465332,3.5892834663391113,5.606721878051758,13.494521141052246,9.909993171691895,-2.169074296951294,0.60425794,17.15305724038947,0.014793854222968817,0.03753761238399072,0.014785543,-14.77155590057373,-26.55478858947754,-36.69273376464844,-37.240726470947266,-43.54502487182617,-47.01103973388672,-50.310672760009766,-50.471187591552734,-54.051963806152344,-54.067535400390625,-46.9968376159668,-44.26103591918945,-45.97765350341797,-47.00143051147461,-49.19213104248047,-51.754638671875,-49.93424606323242,-50.481929779052734,-54.94856643676758,-58.370826721191406,-60.028961181640625,-61.66329574584961,-59.056610107421875,-59.31890869140625,-59.44277572631836,-58.93626403808594,-59.102359771728516,-58.17501449584961,-57.24455261230469,-56.753807067871094,0.9797801596480247
Pratham,-421.43072509765625,86.65003204345703,13.490204811096191,26.426212310791016,53.617733001708984,26.358734130859375,-0.26227274537086487,-6.466470241546631,-10.858833312988281,-3.2424333095550537,7.663715839385986,-1.072485089302063,-16.611343383789062,0.41714337,18.604216404487534,-0.004151510896684334,0.0974613906612529,0.028623724,-9.497130393981934,-10.48322582244873,-14.482025146484375,-20.49997329711914,-28.1146240234375,-36.553897857666016,-39.18269729614258,-39.16432571411133,-42.77924346923828,-41.43720245361328,-32.39863586425781,-28.51826286315918,-28.699390411376953,-29.269527435302734,-32.8463134765625,-37.62119674682617,-33.81034851074219,-33.23347091674805,-39.29087829589844,-44.68992614746094,-46.230613708496094,-49.40665054321289,-47.70581817626953,-47.84531784057617,-47.41971969604492,-47.748504638671875,-47.850425720214844,-46.75502014160156,-45.35862350463867,-46.2325439453125,0.9370960013068955
Pratham,-456.6391296386719,111.61997985839844,15.133877754211426,19.739166259765625,48.34380340576172,14.169168472290039,-5.521127700805664,-3.9070701599121094,-7.91864013671875,-5.363899230957031,9.612112998962402,2.458976984024048,-10.218008995056152,0.45570868,18.873921208466864,-0.012517858897074529,0.0742028893561485,0.024192685,-11.585607528686523,-14.170341491699219,-17.94590187072754,-19.596813201904297,-25.200450897216797,-33.43636703491211,-36.68304443359375,-36.92690658569336,-42.217620849609375,-40.03269958496094,-33.75458526611328,-32.210758209228516,-33.784751892089844,-32.59248733520508,-35.95627212524414,-40.119998931884766,-36.298545837402344,-35.585411071777344,-43.159393310546875,-49.0062141418457,-50.41374206542969,-57.08287048339844,-53.52499008178711,-53.43410110473633,-53.293785095214844,-53.01762771606445,-54.21489334106445,-52.479042053222656,-50.311458587646484,-49.614566802978516,0.9608136692369549
Pratham,-443.1683349609375,99.61213684082031,17.765277862548828,16.406137466430664,37.361358642578125,14.544941902160645,-3.6364638805389404,-3.077335834503174,-2.3503427505493164,-1.7367357015609741,9.424013137817383,3.1792263984680176,-7.4176788330078125,0.46475226,18.685216334983394,0.000800333668228718,0.08772861985208817,0.02732184,-11.235424995422363,-15.59795093536377,-20.880456924438477,-21.16155433654785,-27.157121658325195,-31.95708656311035,-36.12196731567383,-36.576045989990234,-40.56730270385742,-39.36200714111328,-36.28085708618164,-33.93416976928711,-33.88177490234375,-33.346229553222656,-37.21928024291992,-41.30107116699219,-37.0438117980957,-36.99946212768555,-45.26167297363281,-47.84980773925781,-48.693199157714844,-52.80861282348633,-49.21470642089844,-50.25148010253906,-50.638126373291016,-49.79487609863281,-51.66952133178711,-50.8409309387207,-49.503562927246094,-48.94808578491211,0.9256630794977643
Pratham,-447.2519226074219,85.2684097290039,17.224384307861328,27.224184036254883,43.37335968017578,13.5150785446167,-7.498488903045654,-0.9922873973846436,-3.7871501445770264,-1.4219471216201782,9.254594802856445,1.1447628736495972,-14.515081405639648,0.4543714,18.714991596953894,0.0061723989880689886,0.10037861622679814,0.024533605,-12.83155345916748,-16.447265625,-20.298892974853516,-21.774747848510742,-28.796558380126953,-34.892173767089844,-37.8122673034668,-37.52082443237305,-43.24266815185547,-43.27503204345703,-38.46833038330078,-35.119590759277344,-34.683528900146484,-33.65167236328125,-35.66133117675781,-39.90247344970703,-35.560550689697266,-33.966861724853516,-39.485416412353516,-46.82813262939453,-46.3707389831543,-52.01145553588867,-47.175079345703125,-47.74531555175781,-47.99140930175781,-48.18606185913086,-49.380126953125,-47.400115966796875,-46.582393646240234,-48.2337760925293,0.9491838735825805
Pratham,-457.56280517578125,96.33541107177734,10.052607536315918,17.34428596496582,41.41965103149414,17.07407569885254,-0.7669708728790283,1.2155187129974365,-7.1753315925598145,-0.9108238220214844,11.713149070739746,2.8303580284118652,-7.454794406890869,0.51207495,17.743993977525726,-0.009222081282833392,0.057229734628770304,0.023472626,-11.889005661010742,-17.767486572265625,-23.86799430847168,-23.550922393798828,-30.136741638183594,-35.55879592895508,-39.10948944091797,-38.81147766113281,-42.43598937988281,-41.19139862060547,-35.07172775268555,-33.02192687988281,-35.160316467285156,-34.9924430847168,-37.225616455078125,-42.031402587890625,-38.90028762817383,-38.240421295166016,-42.870540618896484,-48.92021179199219,-50.67839050292969,-55.333072662353516,-52.628257751464844,-52.25171661376953,-51.59263610839844,-51.59605026245117,-52.55136489868164,-51.06109619140625,-50.682491302490234,-51.7431526184082,0.9456290382540944
Pratham,-439.4903564453125,111.04872131347656,14.384378433227539,15.875833511352539,43.669979095458984,21.519397735595703,-5.0918288230896,-7.0534844398498535,-8.577179908752441,-1.8439278602600098,11.52362060546875,2.217503309249878,-14.585824012756348,0.43160155,19.19257828474212,0.0021959168233623926,0.07070788319315545,0.02500862,-10.24789047241211,-12.571109771728516,-17.26987648010254,-19.376888275146484,-24.987863540649414,-31.90878677368164,-35.018028259277344,-35.41171646118164,-41.05439376831055,-38.5716552734375,-32.08933639526367,-29.96084976196289,-30.462799072265625,-29.608142852783203,-34.34968948364258,-41.47085189819336,-36.557891845703125,-35.81363296508789,-42.90403366088867,-50.46462631225586,-51.03446578979492,-53.766170501708984,-50.85102844238281,-50.83116149902344,-51.34751892089844,-51.31712341308594,-52.09134292602539,-51.37208938598633,-50.605796813964844,-51.184444427490234,0.9456978597162199
Pratham,-418.62646484375,111.55706024169922,16.45832633972168,22.519102096557617,48.692344665527344,16.3375244140625,-12.348459243774414,-5.408899307250977,-6.787453651428223,-7.697653293609619,7.249356746673584,-0.6498203277587891,-12.38255786895752,0.43325356,18.69976305911774,-0.001938908313328487,0.0782144993474478,0.029171454,-9.471242904663086,-8.948134422302246,-12.431829452514648,-15.953787803649902,-21.942380905151367,-29.18536376953125,-33.181617736816406,-34.62269973754883,-39.66632080078125,-36.909183502197266,-32.70552062988281,-30.665868759155273,-30.650129318237305,-28.595027923583984,-30.389848709106445,-36.05430603027344,-33.16850280761719,-33.2297477722168,-40.3276252746582,-46.06266403198242,-49.26694107055664,-52.78489685058594,-48.531097412109375,-46.236873626708984,-47.5911750793457,-47.490177154541016,-50.63489532470703,-47.76362991333008,-46.417598724365234,-47.60082244873047,0.9338946936634822
Pratham,-399.3090515136719,89.12871551513672,11.493142127990723,16.170658111572266,35.93156051635742,15.671236038208008,1.4123857021331787,-0.6183822751045227,-8.825931549072266,-5.611639499664307,9.693769454956055,3.8883237838745117,-9.410776138305664,0.44407386,18.918863808266266,0.0034144129730808714,0.07789048905162413,0.03268379,-9.827981948852539,-13.367192268371582,-17.678815841674805,-19.243999481201172,-25.271455764770508,-31.657215118408203,-34.55123519897461,-34.665775299072266,-36.2823600769043,-35.843177795410156,-28.681547164916992,-26.890430450439453,-29.750181198120117,-32.49870681762695,-34.88144302368164,-37.51519775390625,-32.127418518066406,-31.059907913208008,-39.6408805847168,-40.78759002685547,-43.342430114746094,-48.1732177734375,-46.769466400146484,-44.75202560424805,-45.6517448425293,-46.1645622253418,-47.14175796508789,-46.23796463012695,-45.20564270019531,-45.5640869140625,0.8778007578398349
Pratham,-437.3044128417969,91.09467315673828,8.399588584899902,20.74038314819336,41.66391372680664,15.756009101867676,-1.2612168788909912,0.2291412651538849,-9.371106147766113,-2.20013165473938,14.648310661315918,3.3504533767700195,-11.23858642578125,0.4991771,18.44819948295809,-0.001421830294872278,0.08742953342517401,0.026283503,-11.394827842712402,-16.58150291442871,-21.83466911315918,-22.450895309448242,-28.164806365966797,-34.942813873291016,-36.99480438232422,-39.2193603515625,-40.14718246459961,-40.799041748046875,-34.13700485229492,-31.242717742919922,-31.732460021972656,-33.30356216430664,-36.04637145996094,-41.41383743286133,-33.62620162963867,-32.04941940307617,-39.9164924621582,-44.509483337402344,-46.593990325927734,-51.83197784423828,-50.398799896240234,-48.82558822631836,-48.94987106323242,-48.82329559326172,-50.19573974609375,-49.55791473388672,-48.715782165527344,-49.28562927246094,0.9316745415168662
Pratham,-462.7867126464844,128.04400634765625,17.337188720703125,15.637413024902344,44.197452545166016,15.292313575744629,-11.595056533813477,-4.085850715637207,-1.1724357604980469,-2.6511893272399902,5.087529182434082,2.306081771850586,-11.491493225097656,0.45011497,18.818127680388752,0.0032683982445526577,0.0548914225638051,0.02193123,-10.62466812133789,-12.764566421508789,-17.334375381469727,-18.23183822631836,-25.61972999572754,-31.254863739013672,-33.491092681884766,-34.99064636230469,-41.20353698730469,-40.098209381103516,-34.369476318359375,-34.165809631347656,-35.39427185058594,-31.875158309936523,-33.2240104675293,-41.9141845703125,-38.54574966430664,-38.013980865478516,-47.45033264160156,-55.27667236328125,-56.435550689697266,-58.16391372680664,-56.73402786254883,-55.275428771972656,-55.96123504638672,-56.77783203125,-56.870365142822266,-54.50886535644531,-53.07518768310547,-54.91749572753906,0.9680834188599035
Pratham,-451.1398620605469,108.29936981201172,8.743828773498535,25.209365844726562,58.74208450317383,24.7799015045166,-8.426666259765625,-8.148828506469727,-9.576539993286133,-0.7667244076728821,12.140280723571777,2.847517967224121,-17.969402313232422,0.45546615,19.257806632437838,-0.000688115956538452,0.07243216176044083,0.022499906,-10.181992530822754,-11.97686767578125,-16.990049362182617,-20.57688331604004,-27.285215377807617,-35.22982406616211,-38.86254119873047,-39.60614013671875,-44.92444610595703,-44.14750671386719,-32.897056579589844,-28.7637939453125,-29.381879806518555,-28.574546813964844,-32.73075485229492,-40.267452239990234,-33.2028694152832,-32.5339469909668,-42.651885986328125,-49.7694091796875,-50.139339447021484,-54.027381896972656,-52.57741928100586,-52.82331085205078,-52.44386672973633,-51.95927429199219,-52.77942657470703,-52.249446868896484,-51.02971649169922,-52.25136947631836,0.9643153736139638
Pratham,-492.9306945800781,83.26537322998047,17.54345703125,13.361529350280762,33.49860382080078,11.483867645263672,2.868821144104004,8.108891487121582,-1.713696837425232,0.6532320976257324,11.49327278137207,9.098631858825684,0.06435668468475342,0.54932517,17.328010671157767,-0.005093506258818829,0.05738154364849188,0.017919872,-14.733704566955566,-24.00469398498535,-30.68153190612793,-29.879535675048828,-34.73667526245117,-37.66047668457031,-41.332401275634766,-42.009010314941406,-44.658512115478516,-43.623111724853516,-40.732303619384766,-39.281982421875,-40.798439025878906,-42.5516242980957,-45.22273635864258,-44.85580825805664,-42.674991607666016,-42.682586669921875,-48.45052719116211,-50.911476135253906,-53.96919250488281,-57.47793197631836,-56.47490692138672,-53.854862213134766,-53.713436126708984,-52.909175872802734,-54.07573318481445,-52.61679458618164,-51.91354751586914,-52.36029052734375,0.9643470708858234
Pratham,-443.4338073730469,83.797607421875,25.037870407104492,24.896137237548828,43.452266693115234,17.722314834594727,-2.1513094902038574,-5.107843399047852,-8.019054412841797,-5.8655595779418945,6.087955951690674,8.841200828552246,-7.449517250061035,0.45173606,18.25426722559448,-0.004520467946953679,0.12550074318445475,0.021541525,-11.980169296264648,-15.006270408630371,-18.84294319152832,-21.79905891418457,-27.412458419799805,-33.66115951538086,-38.459632873535156,-39.946617126464844,-44.21319580078125,-40.2549934387207,-34.96682357788086,-33.24677276611328,-35.19916534423828,-34.963497161865234,-36.90117645263672,-40.383262634277344,-34.853759765625,-35.089237213134766,-43.92814636230469,-46.096282958984375,-45.91267395019531,-49.35044860839844,-48.456233978271484,-48.09320068359375,-48.272647857666016,-47.34498977661133,-48.4276123046875,-46.56625747680664,-45.57581329345703,-46.434226989746094,0.9701445747596591
Pratham,-465.5206298828125,122.807373046875,29.884571075439453,13.921229362487793,31.15381622314453,-0.4208070933818817,-11.61456298828125,3.4544856548309326,1.6129823923110962,-4.665353775024414,0.31091442704200745,4.028831481933594,-5.28584098815918,0.44779685,18.5008338891117,0.0022182720970895338,0.0814534694025522,0.021956915,-12.515448570251465,-14.555940628051758,-18.090320587158203,-18.838624954223633,-23.30227279663086,-28.563339233398438,-31.828092575073242,-32.393402099609375,-36.4486083984375,-39.013160705566406,-38.78604507446289,-38.73382568359375,-40.58380889892578,-37.30989074707031,-37.73173141479492,-41.36832046508789,-37.13936233520508,-38.374202728271484,-49.2863655090332,-51.62627410888672,-52.43767166137695,-57.650726318359375,-56.12751770019531,-54.58101272583008,-54.27375411987305,-53.32177734375,-55.61272048950195,-53.36162185668945,-51.132469177246094,-52.57624816894531,0.9635026296477188
Pratham,-451.9862976074219,115.12498474121094,16.651966094970703,18.40322494506836,44.07149124145508,17.089757919311523,-10.195266723632812,-2.8578946590423584,-3.354206085205078,-11.182724952697754,1.0596849918365479,4.353078842163086,-8.79355525970459,0.4365429,18.599164132342896,-0.001590485641340929,0.07941650957076567,0.023640994,-11.80451774597168,-12.817939758300781,-15.663280487060547,-18.977922439575195,-25.54900550842285,-32.29493713378906,-35.698944091796875,-37.43386459350586,-40.0088996887207,-37.16008377075195,-33.840362548828125,-32.60491180419922,-34.50954818725586,-32.128360748291016,-33.410438537597656,-38.6666259765625,-33.16775131225586,-34.716670989990234,-47.32484436035156,-51.614505767822266,-51.76169204711914,-55.061649322509766,-53.26726531982422,-51.157440185546875,-51.224246978759766,-51.47119140625,-54.71723556518555,-52.841575622558594,-51.09221649169922,-52.197608947753906,0.9547987596218551
Pratham,-476.8712158203125,140.17019653320312,21.492191314697266,22.72626304626465,47.601112365722656,9.611625671386719,-16.82417869567871,-0.01163279078900814,-1.3169959783554077,-6.858699798583984,-0.1505563110113144,0.48257169127464294,-10.551529884338379,0.4091889,19.430738725926645,0.0015642499907879907,0.05631888051044084,0.020872403,-11.12486743927002,-10.624458312988281,-13.197002410888672,-17.758270263671875,-24.574087142944336,-30.13939094543457,-33.216800689697266,-35.507713317871094,-40.27174377441406,-39.93473434448242,-38.30489730834961,-37.520633697509766,-37.55188751220703,-32.564903259277344,-33.777793884277344,-40.512813568115234,-33.692230224609375,-35.956085205078125,-48.6306266784668,-53.71656036376953,-54.6483268737793,-59.8133430480957,-59.602577209472656,-57.594058990478516,-55.69060516357422,-54.174232482910156,-59.20197296142578,-58.02169418334961,-55.739013671875,-57.13689041137695,0.9746772554584431
Pratham,-540.1251220703125,53.335262298583984,17.673389434814453,21.325302124023438,27.333667755126953,16.102806091308594,8.908223152160645,11.60461711883545,6.970367908477783,5.691096782684326,9.175504684448242,9.051981925964355,4.256033420562744,0.6693083,16.38527890545979,-0.009825558725682412,0.019677394504060326,0.011140527,-17.89478302001953,-32.182342529296875,-41.64095687866211,-40.423583984375,-46.7640266418457,-49.99833679199219,-51.550846099853516,-51.61371612548828,-52.50282669067383,-52.43206787109375,-50.71782684326172,-49.91251754760742,-50.944950103759766,-51.26239776611328,-51.39338302612305,-52.143306732177734,-50.70912170410156,-51.372467041015625,-54.65364456176758,-55.84917068481445,-57.40142822265625,-57.6971549987793,-57.608585357666016,-57.4063720703125,-57.66500473022461,-57.43390655517578,-57.31373977661133,-57.745052337646484,-57.68452835083008,-57.94379425048828,0.9767503430994562
Pratham,-423.9967956542969,119.78710174560547,8.399869918823242,21.280345916748047,39.92990493774414,11.645483016967773,2.5434365272521973,3.010524034500122,-14.29737377166748,-9.006415367126465,12.535662651062012,0.7171394228935242,-8.94036865234375,0.42779824,19.13674049231702,0.003559667507907096,0.08591824064675174,0.025468322,-9.303906440734863,-10.78693962097168,-14.096559524536133,-16.891027450561523,-24.544971466064453,-29.628583908081055,-31.307252883911133,-34.91316223144531,-36.100589752197266,-32.58722686767578,-27.984989166259766,-28.429733276367188,-30.301809310913086,-33.46486282348633,-33.73531723022461,-38.33988952636719,-30.536462783813477,-30.324844360351562,-37.558406829833984,-39.48721694946289,-47.61101150512695,-52.21670913696289,-51.314353942871094,-47.68949508666992,-50.90047836303711,-50.38726806640625,-51.51980209350586,-51.98183822631836,-50.21734619140625,-50.28605270385742,0.953055337199465
Pratham,-421.8148193359375,151.07640075683594,-0.5706872940063477,5.922849655151367,57.004844665527344,12.459586143493652,-8.299336433410645,2.7962493896484375,-11.867944717407227,-11.777501106262207,10.7994966506958,1.3668017387390137,-12.216055870056152,0.40010348,19.182422321560285,0.0050053679385635725,0.05571504314095128,0.029356893,-8.081870079040527,-7.792994976043701,-9.982928276062012,-14.582736015319824,-21.092498779296875,-26.389705657958984,-28.49912452697754,-31.887371063232422,-33.07978057861328,-31.545148849487305,-25.363245010375977,-22.688383102416992,-25.84149932861328,-28.352174758911133,-28.46415901184082,-32.56608581542969,-30.780271530151367,-30.289052963256836,-39.02497100830078,-45.976097106933594,-55.69969177246094,-59.676570892333984,-58.149044036865234,-54.37542724609375,-54.2230339050293,-54.31014633178711,-54.61202621459961,-53.565853118896484,-51.44275665283203,-50.981964111328125,0.9434440679841707
